date,zone,hotspot,hour,congestion_probability,current_speed_kmh,speed_pct_drop,is_accident,accident_duration_min,news_confidence,blockspot_classification,heavy_traffic_trigger,is_peak_hour,is_weekend
2018-12-19,T Nagar,ECR,21,0.237,28.4,0.19,0,0,0.07,INCONCLUSIVE,0,0,0
2018-12-19,T Nagar,OMR,16,0.22,28.8,0.176,0,0,0.16,INCONCLUSIVE,0,0,0
2018-12-19,Porur,GST Road,19,0.551,19.6,0.441,0,0,0.1,INCONCLUSIVE,0,1,0
2018-12-19,Porur,IT Corridor,8,0.633,17.3,0.507,0,0,0.24,INCONCLUSIVE,0,1,0
2018-12-19,Porur,ECR,22,0.175,30.1,0.14,0,0,0.07,INCONCLUSIVE,0,0,0
2018-12-19,Porur,OMR,11,0.26,27.7,0.208,0,0,0.09,INCONCLUSIVE,0,0,0
2018-12-19,Perambur,GST Road,14,0.226,28.7,0.181,0,0,0.29,INCONCLUSIVE,0,0,0
2018-12-19,Perambur,IT Corridor,15,0.125,31.5,0.1,0,0,0.18,INCONCLUSIVE,0,0,0
2018-12-19,Perambur,ECR,17,0.607,18.0,0.485,0,0,0.3,INCONCLUSIVE,0,1,0
2018-12-19,Perambur,OMR,18,0.909,9.5,0.728,0,0,0.09,NORMAL_CONGESTION,0,1,0
2018-12-19,Chromepet,GST Road,15,0.288,26.9,0.23,0,0,0.08,INCONCLUSIVE,0,0,0
2018-12-19,Chromepet,IT Corridor,17,0.611,17.9,0.489,0,0,0.19,INCONCLUSIVE,0,1,0
2018-12-19,Chromepet,ECR,6,0.327,25.8,0.262,0,0,0.21,INCONCLUSIVE,0,0,0
2018-12-19,Chromepet,OMR,19,0.49,21.3,0.392,0,0,0.1,INCONCLUSIVE,0,1,0
2018-12-19,Sholinganallur,GST Road,20,0.459,22.1,0.367,0,0,0.23,INCONCLUSIVE,0,1,0
2018-12-19,Sholinganallur,IT Corridor,10,0.688,15.7,0.55,0,0,0.29,INCONCLUSIVE,0,1,0
2018-12-19,Sholinganallur,ECR,21,0.239,28.3,0.191,0,0,0.14,INCONCLUSIVE,0,0,0
2018-12-19,Sholinganallur,OMR,11,0.163,30.4,0.131,0,0,0.21,INCONCLUSIVE,0,0,0
2018-12-19,Guindy,GST Road,21,0.346,25.3,0.277,0,0,0.07,INCONCLUSIVE,0,0,0
2018-12-19,Guindy,IT Corridor,17,0.588,18.5,0.471,0,0,0.27,INCONCLUSIVE,0,1,0
2018-12-19,Guindy,ECR,14,0.218,28.9,0.175,0,0,0.25,INCONCLUSIVE,0,0,0
2018-12-19,Guindy,OMR,16,0.29,26.9,0.232,0,0,0.19,INCONCLUSIVE,0,0,0
2018-12-20,Adyar,GST Road,15,0.348,25.3,0.278,0,0,0.06,INCONCLUSIVE,0,0,0
2018-12-20,Adyar,IT Corridor,13,0.3,26.6,0.24,0,0,0.22,INCONCLUSIVE,0,0,0
2018-12-20,Adyar,ECR,14,0.271,27.4,0.217,0,0,0.22,INCONCLUSIVE,0,0,0
2018-12-20,Adyar,OMR,14,0.296,26.7,0.237,0,0,0.29,INCONCLUSIVE,0,0,0
2018-12-20,Velachery,GST Road,9,0.639,17.1,0.511,0,0,0.07,INCONCLUSIVE,0,1,0
2018-12-20,Velachery,IT Corridor,15,0.336,25.6,0.269,0,0,0.19,INCONCLUSIVE,0,0,0
2018-12-20,Velachery,ECR,6,0.189,29.7,0.151,0,0,0.05,INCONCLUSIVE,0,0,0
2018-12-20,Velachery,OMR,11,0.125,31.5,0.1,0,0,0.17,INCONCLUSIVE,0,0,0
2018-12-20,Tambaram,GST Road,13,0.126,31.5,0.101,0,0,0.22,INCONCLUSIVE,0,0,0
2018-12-20,Tambaram,IT Corridor,10,0.858,11.0,0.686,0,0,0.27,NORMAL_CONGESTION,0,1,0
2018-12-20,Tambaram,ECR,16,0.229,28.6,0.183,0,0,0.1,INCONCLUSIVE,0,0,0
2018-12-20,Tambaram,OMR,14,0.35,25.2,0.28,0,0,0.17,INCONCLUSIVE,0,0,0
2018-12-20,Anna Nagar,GST Road,20,0.478,21.6,0.382,0,0,0.26,INCONCLUSIVE,0,1,0
2018-12-20,Anna Nagar,IT Corridor,16,0.024,34.3,0.019,0,0,0.11,INCONCLUSIVE,0,0,0
2018-12-20,Anna Nagar,ECR,10,0.439,22.7,0.351,0,0,0.09,INCONCLUSIVE,0,1,0
2018-12-20,Anna Nagar,OMR,9,0.541,19.8,0.433,0,0,0.11,INCONCLUSIVE,0,1,0
2018-12-20,T Nagar,GST Road,7,0.176,30.1,0.141,0,0,0.26,INCONCLUSIVE,0,0,0
2018-12-20,T Nagar,IT Corridor,19,0.682,15.9,0.546,0,0,0.06,INCONCLUSIVE,0,1,0
2018-12-20,T Nagar,ECR,12,0.165,30.4,0.132,0,0,0.28,INCONCLUSIVE,0,0,0
2018-12-20,T Nagar,OMR,17,0.578,18.8,0.463,0,0,0.11,INCONCLUSIVE,0,1,0
2018-12-20,Porur,GST Road,17,0.636,17.2,0.509,0,0,0.29,INCONCLUSIVE,0,1,0
2018-12-20,Porur,IT Corridor,17,0.592,18.4,0.474,0,0,0.13,INCONCLUSIVE,0,1,0
2018-12-20,Porur,ECR,14,0.284,27.0,0.227,0,0,0.22,INCONCLUSIVE,0,0,0
2018-12-20,Porur,OMR,17,0.607,18.0,0.485,0,0,0.21,INCONCLUSIVE,0,1,0
2018-12-20,Perambur,GST Road,13,0.299,26.6,0.239,0,0,0.28,INCONCLUSIVE,0,0,0
2018-12-20,Perambur,IT Corridor,7,0.217,28.9,0.173,0,0,0.19,INCONCLUSIVE,0,0,0
2018-12-20,Perambur,ECR,20,0.725,14.7,0.58,0,0,0.23,INCONCLUSIVE,0,1,0
2018-12-20,Perambur,OMR,21,0.332,25.7,0.266,0,0,0.29,INCONCLUSIVE,0,0,0
2018-12-20,Chromepet,GST Road,16,0.274,27.3,0.219,0,0,0.09,INCONCLUSIVE,0,0,0
2018-12-20,Chromepet,IT Corridor,20,0.832,11.7,0.665,0,0,0.22,NORMAL_CONGESTION,0,1,0
2018-12-20,Chromepet,ECR,11,0.334,25.7,0.267,0,0,0.26,INCONCLUSIVE,0,0,0
2018-12-20,Chromepet,OMR,18,0.5,21.0,0.4,0,0,0.26,INCONCLUSIVE,0,1,0
2018-12-20,Sholinganallur,GST Road,10,0.657,16.6,0.526,0,0,0.16,INCONCLUSIVE,0,1,0
2018-12-20,Sholinganallur,IT Corridor,6,0.25,28.0,0.2,0,0,0.21,INCONCLUSIVE,0,0,0
2018-12-20,Sholinganallur,ECR,9,0.57,19.0,0.456,0,0,0.27,INCONCLUSIVE,0,1,0
2018-12-20,Sholinganallur,OMR,22,0.47,21.9,0.376,0,0,0.14,INCONCLUSIVE,0,0,0
2018-12-20,Guindy,GST Road,22,0.341,25.5,0.272,0,0,0.22,INCONCLUSIVE,0,0,0
2018-12-20,Guindy,IT Corridor,17,0.771,13.4,0.617,0,0,0.17,INCONCLUSIVE,0,1,0
2018-12-20,Guindy,ECR,7,0.337,25.6,0.27,0,0,0.12,INCONCLUSIVE,0,0,0
2018-12-20,Guindy,OMR,11,0.171,30.2,0.137,0,0,0.19,INCONCLUSIVE,0,0,0
2018-12-21,Adyar,GST Road,16,0.264,27.6,0.211,0,0,0.16,INCONCLUSIVE,0,0,0
2018-12-21,Adyar,IT Corridor,20,0.85,11.2,0.68,0,0,0.14,NORMAL_CONGESTION,0,1,0
2018-12-21,Adyar,ECR,16,0.178,30.0,0.143,0,0,0.22,INCONCLUSIVE,0,0,0
2018-12-21,Adyar,OMR,20,0.557,19.4,0.445,0,0,0.25,INCONCLUSIVE,0,1,0
2018-12-21,Velachery,GST Road,18,0.578,18.8,0.462,0,0,0.28,INCONCLUSIVE,0,1,0
2018-12-21,Velachery,IT Corridor,10,0.709,15.1,0.568,0,0,0.19,INCONCLUSIVE,0,1,0
2018-12-21,Velachery,ECR,22,0.327,25.8,0.262,0,0,0.08,INCONCLUSIVE,0,0,0
2018-12-21,Velachery,OMR,10,0.53,20.2,0.424,0,0,0.16,INCONCLUSIVE,0,1,0
2018-12-21,Tambaram,GST Road,6,0.29,26.9,0.232,0,0,0.3,INCONCLUSIVE,0,0,0
2018-12-21,Tambaram,IT Corridor,16,0.232,28.5,0.185,0,0,0.24,INCONCLUSIVE,0,0,0
2018-12-21,Tambaram,ECR,14,0.235,28.4,0.188,0,0,0.26,INCONCLUSIVE,0,0,0
2018-12-21,Tambaram,OMR,12,0.181,29.9,0.145,0,0,0.2,INCONCLUSIVE,0,0,0
2018-12-21,Anna Nagar,GST Road,16,0.487,21.4,0.39,0,0,0.18,INCONCLUSIVE,0,0,0
2018-12-21,Anna Nagar,IT Corridor,7,0.37,24.7,0.296,0,0,0.06,INCONCLUSIVE,0,0,0
2018-12-21,Anna Nagar,ECR,22,0.422,23.2,0.337,0,0,0.15,INCONCLUSIVE,0,0,0
2018-12-21,Anna Nagar,OMR,19,0.433,22.9,0.346,0,0,0.28,INCONCLUSIVE,0,1,0
2018-12-21,T Nagar,GST Road,20,0.547,19.7,0.438,0,0,0.17,INCONCLUSIVE,0,1,0
2018-12-21,T Nagar,IT Corridor,19,0.429,23.0,0.343,0,0,0.17,INCONCLUSIVE,0,1,0
2018-12-21,T Nagar,ECR,13,0.017,34.5,0.013,0,0,0.25,INCONCLUSIVE,0,0,0
2018-12-21,T Nagar,OMR,13,0.4,23.8,0.32,0,0,0.06,INCONCLUSIVE,0,0,0
2018-12-21,Porur,GST Road,16,0.235,28.4,0.188,0,0,0.22,INCONCLUSIVE,0,0,0
2018-12-21,Porur,IT Corridor,15,0.222,28.8,0.177,0,0,0.06,INCONCLUSIVE,0,0,0
2018-12-21,Porur,ECR,19,0.412,23.5,0.33,0,0,0.17,INCONCLUSIVE,0,1,0
2018-12-21,Porur,OMR,16,0.422,23.2,0.338,0,0,0.12,INCONCLUSIVE,0,0,0
2018-12-21,Perambur,GST Road,9,0.492,21.2,0.393,0,0,0.1,INCONCLUSIVE,0,1,0
2018-12-21,Perambur,IT Corridor,7,0.398,23.9,0.318,0,0,0.25,INCONCLUSIVE,0,0,0
2018-12-21,Perambur,ECR,16,0.283,27.1,0.227,0,0,0.21,INCONCLUSIVE,0,0,0
2018-12-21,Perambur,OMR,21,0.296,26.7,0.237,0,0,0.06,INCONCLUSIVE,0,0,0
2018-12-21,Chromepet,GST Road,6,0.246,28.1,0.197,0,0,0.3,INCONCLUSIVE,0,0,0
2018-12-21,Chromepet,IT Corridor,11,0.373,24.6,0.298,0,0,0.17,INCONCLUSIVE,0,0,0
2018-12-21,Chromepet,ECR,13,0.327,25.8,0.262,0,0,0.14,INCONCLUSIVE,0,0,0
2018-12-21,Chromepet,OMR,7,0.027,34.2,0.022,0,0,0.19,INCONCLUSIVE,0,0,0
2018-12-21,Sholinganallur,GST Road,10,0.726,14.7,0.58,0,0,0.12,INCONCLUSIVE,0,1,0
2018-12-21,Sholinganallur,IT Corridor,16,0.068,33.1,0.054,0,0,0.21,INCONCLUSIVE,0,0,0
2018-12-21,Sholinganallur,ECR,18,0.67,16.2,0.536,0,0,0.19,INCONCLUSIVE,0,1,0
2018-12-21,Sholinganallur,OMR,7,0.203,29.3,0.162,0,0,0.26,INCONCLUSIVE,0,0,0
2018-12-21,Guindy,GST Road,16,0.347,25.3,0.278,0,0,0.09,INCONCLUSIVE,0,0,0
2018-12-21,Guindy,IT Corridor,9,0.69,15.7,0.552,0,0,0.06,INCONCLUSIVE,0,1,0
2018-12-21,Guindy,ECR,12,0.279,27.2,0.223,0,0,0.21,INCONCLUSIVE,0,0,0
2018-12-21,Guindy,OMR,7,0.235,28.4,0.188,0,0,0.12,INCONCLUSIVE,0,0,0
2018-12-22,Adyar,GST Road,16,0.267,27.5,0.214,0,0,0.26,INCONCLUSIVE,0,0,1
2018-12-22,Adyar,IT Corridor,10,0.229,28.6,0.183,0,0,0.24,INCONCLUSIVE,0,1,1
2018-12-22,Adyar,ECR,11,0.155,30.6,0.124,0,0,0.07,INCONCLUSIVE,0,0,1
2018-12-22,Adyar,OMR,20,0.514,20.6,0.411,0,0,0.17,INCONCLUSIVE,0,1,1
2018-12-22,Velachery,GST Road,18,0.442,22.6,0.353,0,0,0.16,INCONCLUSIVE,0,1,1
2018-12-22,Velachery,IT Corridor,17,0.29,26.9,0.232,0,0,0.11,INCONCLUSIVE,0,1,1
2018-12-22,Velachery,ECR,20,0.0,35.0,0.0,0,0,0.19,INCONCLUSIVE,0,1,1
2018-12-22,Velachery,OMR,14,0.219,28.9,0.175,0,0,0.11,INCONCLUSIVE,0,0,1
2018-12-22,Tambaram,GST Road,15,0.434,22.8,0.347,0,0,0.23,INCONCLUSIVE,0,0,1
2018-12-22,Tambaram,IT Corridor,12,0.35,25.2,0.28,0,0,0.11,INCONCLUSIVE,0,0,1
2018-12-22,Tambaram,ECR,18,0.34,25.5,0.272,1,115,0.8,ACCIDENT_BLOCKSPOT,0,1,1
2018-12-22,Tambaram,OMR,8,0.23,28.6,0.184,0,0,0.3,INCONCLUSIVE,0,1,1
2018-12-22,Anna Nagar,GST Road,18,0.134,31.2,0.108,0,0,0.12,INCONCLUSIVE,0,1,1
2018-12-22,Anna Nagar,IT Corridor,14,0.342,25.4,0.274,0,0,0.26,INCONCLUSIVE,0,0,1
2018-12-22,Anna Nagar,ECR,17,0.377,24.5,0.301,0,0,0.26,INCONCLUSIVE,0,1,1
2018-12-22,Anna Nagar,OMR,18,0.25,28.0,0.2,0,0,0.18,INCONCLUSIVE,0,1,1
2018-12-22,T Nagar,GST Road,22,0.265,27.6,0.212,0,0,0.23,INCONCLUSIVE,0,0,1
2018-12-22,T Nagar,IT Corridor,22,0.476,21.7,0.381,0,0,0.27,INCONCLUSIVE,0,0,1
2018-12-22,T Nagar,ECR,19,0.307,26.4,0.246,0,0,0.06,INCONCLUSIVE,0,1,1
2018-12-22,T Nagar,OMR,15,0.286,27.0,0.229,0,0,0.25,INCONCLUSIVE,0,0,1
2018-12-22,Porur,GST Road,21,0.212,29.1,0.17,0,0,0.27,INCONCLUSIVE,0,0,1
2018-12-22,Porur,IT Corridor,20,0.345,25.3,0.276,0,0,0.08,INCONCLUSIVE,0,1,1
2018-12-22,Porur,ECR,6,0.35,25.2,0.28,0,0,0.26,INCONCLUSIVE,0,0,1
2018-12-22,Porur,OMR,8,0.182,29.9,0.146,0,0,0.06,INCONCLUSIVE,0,1,1
2018-12-22,Perambur,GST Road,6,0.289,26.9,0.231,0,0,0.16,INCONCLUSIVE,0,0,1
2018-12-22,Perambur,IT Corridor,9,0.156,30.6,0.125,0,0,0.25,INCONCLUSIVE,0,1,1
2018-12-22,Perambur,ECR,10,0.25,28.0,0.2,0,0,0.24,INCONCLUSIVE,0,1,1
2018-12-22,Perambur,OMR,8,0.123,31.6,0.098,0,0,0.06,INCONCLUSIVE,0,1,1
2018-12-22,Chromepet,GST Road,15,0.346,25.3,0.277,0,0,0.24,INCONCLUSIVE,0,0,1
2018-12-22,Chromepet,IT Corridor,11,0.272,27.4,0.218,0,0,0.08,INCONCLUSIVE,0,0,1
2018-12-22,Chromepet,ECR,6,0.172,30.2,0.138,0,0,0.2,INCONCLUSIVE,0,0,1
2018-12-22,Chromepet,OMR,15,0.282,27.1,0.226,0,0,0.15,INCONCLUSIVE,0,0,1
2018-12-22,Sholinganallur,GST Road,17,0.428,23.0,0.342,0,0,0.16,INCONCLUSIVE,0,1,1
2018-12-22,Sholinganallur,IT Corridor,14,0.084,32.7,0.067,0,0,0.24,INCONCLUSIVE,0,0,1
2018-12-22,Sholinganallur,ECR,22,0.213,29.0,0.17,0,0,0.22,INCONCLUSIVE,0,0,1
2018-12-22,Sholinganallur,OMR,14,0.214,29.0,0.171,0,0,0.23,INCONCLUSIVE,0,0,1
2018-12-22,Guindy,GST Road,21,0.163,30.4,0.131,0,0,0.23,INCONCLUSIVE,0,0,1
2018-12-22,Guindy,IT Corridor,6,0.22,28.8,0.176,0,0,0.17,INCONCLUSIVE,0,0,1
2018-12-22,Guindy,ECR,6,0.269,27.5,0.215,0,0,0.11,INCONCLUSIVE,0,0,1
2018-12-22,Guindy,OMR,15,0.331,25.7,0.265,0,0,0.14,INCONCLUSIVE,0,0,1
2018-12-23,Adyar,GST Road,22,0.248,28.0,0.199,0,0,0.14,INCONCLUSIVE,0,0,1
2018-12-23,Adyar,IT Corridor,22,0.367,24.7,0.293,0,0,0.11,INCONCLUSIVE,0,0,1
2018-12-23,Adyar,ECR,11,0.175,30.1,0.14,0,0,0.17,INCONCLUSIVE,0,0,1
2018-12-23,Adyar,OMR,12,0.127,31.4,0.102,0,0,0.08,INCONCLUSIVE,0,0,1
2018-12-23,Velachery,GST Road,17,0.38,24.4,0.304,0,0,0.13,INCONCLUSIVE,0,1,1
2018-12-23,Velachery,IT Corridor,20,0.139,31.1,0.111,0,0,0.08,INCONCLUSIVE,0,1,1
2018-12-23,Velachery,ECR,16,0.319,26.1,0.255,0,0,0.15,INCONCLUSIVE,0,0,1
2018-12-23,Velachery,OMR,17,0.306,26.4,0.244,0,0,0.22,INCONCLUSIVE,0,1,1
2018-12-23,Tambaram,GST Road,22,0.294,26.8,0.235,0,0,0.18,INCONCLUSIVE,0,0,1
2018-12-23,Tambaram,IT Corridor,11,0.254,27.9,0.203,0,0,0.11,INCONCLUSIVE,0,0,1
2018-12-23,Tambaram,ECR,21,0.17,30.2,0.136,0,0,0.24,INCONCLUSIVE,0,0,1
2018-12-23,Tambaram,OMR,8,0.277,27.2,0.222,1,153,0.56,INCONCLUSIVE,0,1,1
2018-12-23,Anna Nagar,GST Road,20,0.183,29.9,0.146,0,0,0.06,INCONCLUSIVE,0,1,1
2018-12-23,Anna Nagar,IT Corridor,8,0.281,27.1,0.225,0,0,0.11,INCONCLUSIVE,0,1,1
2018-12-23,Anna Nagar,ECR,9,0.287,27.0,0.23,0,0,0.13,INCONCLUSIVE,0,1,1
2018-12-23,Anna Nagar,OMR,6,0.27,27.4,0.216,0,0,0.24,INCONCLUSIVE,0,0,1
2018-12-23,T Nagar,GST Road,6,0.277,27.3,0.221,0,0,0.23,INCONCLUSIVE,0,0,1
2018-12-23,T Nagar,IT Corridor,13,0.305,26.5,0.244,0,0,0.25,INCONCLUSIVE,0,0,1
2018-12-23,T Nagar,ECR,18,0.165,30.4,0.132,0,0,0.19,INCONCLUSIVE,0,1,1
2018-12-23,T Nagar,OMR,18,0.366,24.7,0.293,0,0,0.15,INCONCLUSIVE,0,1,1
2018-12-23,Porur,GST Road,21,0.319,26.1,0.255,0,0,0.26,INCONCLUSIVE,0,0,1
2018-12-23,Porur,IT Corridor,8,0.104,32.1,0.083,0,0,0.24,INCONCLUSIVE,0,1,1
2018-12-23,Porur,ECR,22,0.16,30.5,0.128,0,0,0.12,INCONCLUSIVE,0,0,1
2018-12-23,Porur,OMR,14,0.416,23.4,0.333,0,0,0.07,INCONCLUSIVE,0,0,1
2018-12-23,Perambur,GST Road,15,0.198,29.5,0.158,0,0,0.17,INCONCLUSIVE,0,0,1
2018-12-23,Perambur,IT Corridor,8,0.43,23.0,0.344,0,0,0.16,INCONCLUSIVE,0,1,1
2018-12-23,Perambur,ECR,17,0.261,27.7,0.208,0,0,0.21,INCONCLUSIVE,0,1,1
2018-12-23,Perambur,OMR,19,0.221,28.8,0.177,0,0,0.12,INCONCLUSIVE,0,1,1
2018-12-23,Chromepet,GST Road,10,0.209,29.1,0.167,0,0,0.26,INCONCLUSIVE,0,1,1
2018-12-23,Chromepet,IT Corridor,20,0.145,30.9,0.116,0,0,0.19,INCONCLUSIVE,0,1,1
2018-12-23,Chromepet,ECR,9,0.121,31.6,0.097,0,0,0.08,INCONCLUSIVE,0,1,1
2018-12-23,Chromepet,OMR,6,0.201,29.4,0.161,0,0,0.24,INCONCLUSIVE,0,0,1
2018-12-23,Sholinganallur,GST Road,6,0.319,26.1,0.255,0,0,0.08,INCONCLUSIVE,0,0,1
2018-12-23,Sholinganallur,IT Corridor,9,0.226,28.7,0.181,0,0,0.14,INCONCLUSIVE,0,1,1
2018-12-23,Sholinganallur,ECR,13,0.292,26.8,0.233,0,0,0.2,INCONCLUSIVE,0,0,1
2018-12-23,Sholinganallur,OMR,13,0.208,29.2,0.166,0,0,0.09,INCONCLUSIVE,0,0,1
2018-12-23,Guindy,GST Road,16,0.255,27.8,0.204,0,0,0.05,INCONCLUSIVE,0,0,1
2018-12-23,Guindy,IT Corridor,8,0.137,31.2,0.109,0,0,0.07,INCONCLUSIVE,0,1,1
2018-12-23,Guindy,ECR,15,0.07,33.0,0.056,0,0,0.13,INCONCLUSIVE,0,0,1
2018-12-23,Guindy,OMR,12,0.21,29.1,0.168,0,0,0.28,INCONCLUSIVE,0,0,1
2018-12-24,Adyar,GST Road,21,0.173,30.1,0.139,0,0,0.09,INCONCLUSIVE,0,0,0
2018-12-24,Adyar,IT Corridor,17,0.476,21.7,0.381,0,0,0.06,INCONCLUSIVE,0,1,0
2018-12-24,Adyar,ECR,18,0.495,21.1,0.396,0,0,0.26,INCONCLUSIVE,0,1,0
2018-12-24,Adyar,OMR,13,0.161,30.5,0.129,0,0,0.08,INCONCLUSIVE,0,0,0
2018-12-24,Velachery,GST Road,17,0.697,15.5,0.558,0,0,0.07,INCONCLUSIVE,0,1,0
2018-12-24,Velachery,IT Corridor,9,0.438,22.7,0.35,0,0,0.26,INCONCLUSIVE,0,1,0
2018-12-24,Velachery,ECR,7,0.248,28.1,0.198,0,0,0.27,INCONCLUSIVE,0,0,0
2018-12-24,Velachery,OMR,14,0.198,29.5,0.158,0,0,0.16,INCONCLUSIVE,0,0,0
2018-12-24,Tambaram,GST Road,12,0.279,27.2,0.223,0,0,0.11,INCONCLUSIVE,0,0,0
2018-12-24,Tambaram,IT Corridor,10,0.675,16.1,0.54,0,0,0.09,INCONCLUSIVE,0,1,0
2018-12-24,Tambaram,ECR,19,0.641,17.0,0.513,0,0,0.06,INCONCLUSIVE,0,1,0
2018-12-24,Tambaram,OMR,13,0.134,31.2,0.107,0,0,0.11,INCONCLUSIVE,0,0,0
2018-12-24,Anna Nagar,GST Road,18,0.657,16.6,0.526,0,0,0.27,INCONCLUSIVE,0,1,0
2018-12-24,Anna Nagar,IT Corridor,15,0.25,28.0,0.2,0,0,0.28,INCONCLUSIVE,0,0,0
2018-12-24,Anna Nagar,ECR,12,0.461,22.1,0.369,0,0,0.14,INCONCLUSIVE,0,0,0
2018-12-24,Anna Nagar,OMR,8,0.538,19.9,0.43,0,0,0.23,INCONCLUSIVE,0,1,0
2018-12-24,T Nagar,GST Road,11,0.381,24.3,0.305,0,0,0.15,INCONCLUSIVE,0,0,0
2018-12-24,T Nagar,IT Corridor,12,0.237,28.4,0.189,0,0,0.09,INCONCLUSIVE,0,0,0
2018-12-24,T Nagar,ECR,10,0.613,17.8,0.491,0,0,0.17,INCONCLUSIVE,0,1,0
2018-12-24,T Nagar,OMR,14,0.253,27.9,0.202,0,0,0.15,INCONCLUSIVE,0,0,0
2018-12-24,Porur,GST Road,14,0.387,24.2,0.31,0,0,0.12,INCONCLUSIVE,0,0,0
2018-12-24,Porur,IT Corridor,19,0.645,16.9,0.516,0,0,0.17,INCONCLUSIVE,0,1,0
2018-12-24,Porur,ECR,11,0.154,30.7,0.123,0,0,0.28,INCONCLUSIVE,0,0,0
2018-12-24,Porur,OMR,10,0.717,14.9,0.573,0,0,0.07,INCONCLUSIVE,0,1,0
2018-12-24,Perambur,GST Road,12,0.339,25.5,0.271,0,0,0.16,INCONCLUSIVE,0,0,0
2018-12-24,Perambur,IT Corridor,7,0.245,28.1,0.196,0,0,0.23,INCONCLUSIVE,0,0,0
2018-12-24,Perambur,ECR,10,0.712,15.1,0.569,0,0,0.11,INCONCLUSIVE,0,1,0
2018-12-24,Perambur,OMR,14,0.249,28.0,0.199,0,0,0.15,INCONCLUSIVE,0,0,0
2018-12-24,Chromepet,GST Road,12,0.324,25.9,0.259,0,0,0.17,INCONCLUSIVE,0,0,0
2018-12-24,Chromepet,IT Corridor,15,0.197,29.5,0.157,0,0,0.06,INCONCLUSIVE,0,0,0
2018-12-24,Chromepet,ECR,8,0.551,19.6,0.441,0,0,0.21,INCONCLUSIVE,0,1,0
2018-12-24,Chromepet,OMR,7,0.317,26.1,0.253,0,0,0.13,INCONCLUSIVE,0,0,0
2018-12-24,Sholinganallur,GST Road,19,0.498,21.1,0.398,0,0,0.29,INCONCLUSIVE,0,1,0
2018-12-24,Sholinganallur,IT Corridor,10,0.423,23.2,0.338,0,0,0.25,INCONCLUSIVE,0,1,0
2018-12-24,Sholinganallur,ECR,9,0.809,12.3,0.647,0,0,0.22,NORMAL_CONGESTION,0,1,0
2018-12-24,Sholinganallur,OMR,9,0.537,20.0,0.429,0,0,0.1,INCONCLUSIVE,0,1,0
2018-12-24,Guindy,GST Road,22,0.356,25.0,0.285,0,0,0.11,INCONCLUSIVE,0,0,0
2018-12-24,Guindy,IT Corridor,6,0.259,27.8,0.207,0,0,0.08,INCONCLUSIVE,0,0,0
2018-12-24,Guindy,ECR,21,0.346,25.3,0.277,0,0,0.29,INCONCLUSIVE,0,0,0
2018-12-24,Guindy,OMR,16,0.206,29.2,0.165,0,0,0.26,INCONCLUSIVE,0,0,0
2018-12-25,Adyar,GST Road,18,0.638,17.1,0.51,0,0,0.19,INCONCLUSIVE,0,1,0
2018-12-25,Adyar,IT Corridor,7,0.365,24.8,0.292,0,0,0.14,INCONCLUSIVE,0,0,0
2018-12-25,Adyar,ECR,17,0.73,14.6,0.584,0,0,0.26,INCONCLUSIVE,0,1,0
2018-12-25,Adyar,OMR,19,0.585,18.6,0.468,0,0,0.22,INCONCLUSIVE,0,1,0
2018-12-25,Velachery,GST Road,8,0.627,17.4,0.502,0,0,0.06,INCONCLUSIVE,0,1,0
2018-12-25,Velachery,IT Corridor,18,0.61,17.9,0.488,0,0,0.06,INCONCLUSIVE,0,1,0
2018-12-25,Velachery,ECR,15,0.186,29.8,0.149,0,0,0.28,INCONCLUSIVE,0,0,0
2018-12-25,Velachery,OMR,16,0.2,29.4,0.16,0,0,0.18,INCONCLUSIVE,0,0,0
2018-12-25,Tambaram,GST Road,22,0.215,29.0,0.172,0,0,0.14,INCONCLUSIVE,0,0,0
2018-12-25,Tambaram,IT Corridor,20,0.69,15.7,0.552,0,0,0.16,INCONCLUSIVE,0,1,0
2018-12-25,Tambaram,ECR,20,0.676,16.1,0.541,0,0,0.13,INCONCLUSIVE,0,1,0
2018-12-25,Tambaram,OMR,22,0.227,28.7,0.181,0,0,0.29,INCONCLUSIVE,0,0,0
2018-12-25,Anna Nagar,GST Road,19,0.675,16.1,0.54,0,0,0.13,INCONCLUSIVE,0,1,0
2018-12-25,Anna Nagar,IT Corridor,20,0.505,20.9,0.404,0,0,0.21,INCONCLUSIVE,0,1,0
2018-12-25,Anna Nagar,ECR,6,0.284,27.1,0.227,0,0,0.13,INCONCLUSIVE,0,0,0
2018-12-25,Anna Nagar,OMR,17,0.723,14.8,0.578,0,0,0.25,INCONCLUSIVE,0,1,0
2018-12-25,T Nagar,GST Road,19,0.5,21.0,0.4,0,0,0.12,INCONCLUSIVE,0,1,0
2018-12-25,T Nagar,IT Corridor,22,0.266,27.5,0.213,0,0,0.14,INCONCLUSIVE,0,0,0
2018-12-25,T Nagar,ECR,8,0.616,17.8,0.493,0,0,0.16,INCONCLUSIVE,0,1,0
2018-12-25,T Nagar,OMR,20,0.67,16.2,0.536,0,0,0.24,INCONCLUSIVE,0,1,0
2018-12-25,Porur,GST Road,13,0.207,29.2,0.165,0,0,0.11,INCONCLUSIVE,0,0,0
2018-12-25,Porur,IT Corridor,16,0.334,25.7,0.267,0,0,0.16,INCONCLUSIVE,0,0,0
