ds,zone,y,rolling_7d,bandh_event,heavy_rain,extreme_rain
2018-06-19,Porur,0.0,0.0,0,0,0
2018-06-20,Porur,0.0,0.0,0,0,0
2018-06-21,Porur,0.0,0.0,0,0,0
2018-06-22,Porur,0.0,0.0,0,0,0
2018-06-23,Porur,0.0,0.0,0,0,0
2018-06-24,Porur,0.0,0.0,0,0,0
2018-06-25,Porur,0.0,0.0,0,0,0
2018-06-26,Porur,0.0,0.0,0,0,0
2018-06-27,Porur,0.0,0.0,0,0,0
2018-06-28,Porur,0.0,0.0,0,0,0
2018-06-29,Porur,0.0,0.0,0,0,0
2018-06-30,Porur,0.0,0.0,0,0,0
2018-07-01,Porur,0.0,0.0,0,0,0
2018-07-02,Porur,0.0,0.0,0,0,0
2018-07-03,Porur,0.0,0.0,0,0,0
2018-07-04,Porur,0.0,0.0,0,0,0
2018-07-05,Porur,0.0,0.0,0,0,0
2018-07-06,Porur,0.0,0.0,0,0,0
2018-07-07,Porur,0.0,0.0,0,0,0
2018-07-08,Porur,0.0,0.0,0,0,0
2018-07-09,Porur,0.0,0.0,0,0,0
2018-07-10,Porur,0.0,0.0,0,0,0
2018-07-11,Porur,0.0,0.0,0,0,0
2018-07-12,Porur,0.0,0.0,0,0,0
2018-07-13,Porur,0.0,0.0,0,0,0
2018-07-14,Porur,0.0,0.0,0,0,0
2018-07-15,Porur,0.0,0.0,0,0,0
2018-07-16,Porur,0.0,0.0,0,0,0
2018-07-17,Porur,0.0,0.0,0,0,0
2018-07-18,Porur,0.0,0.0,0,0,0
2018-07-19,Porur,0.0,0.0,0,0,0
2018-07-20,Porur,0.0,0.0,0,0,0
2018-07-21,Porur,0.0,0.0,0,0,0
2018-07-22,Porur,0.0,0.0,0,0,0
2018-07-23,Porur,0.0,0.0,0,0,0
2018-07-24,Porur,0.0,0.0,0,0,0
2018-07-25,Porur,0.0,0.0,0,0,0
2018-07-26,Porur,0.0,0.0,0,0,0
2018-07-27,Porur,0.0,0.0,0,0,0
2018-07-28,Porur,0.0,0.0,0,0,0
2018-07-29,Porur,0.0,0.0,0,0,0
2018-07-30,Porur,0.0,0.0,0,0,0
2018-07-31,Porur,0.0,0.0,0,0,0
2018-08-01,Porur,0.0,0.0,0,0,0
2018-08-02,Porur,0.0,0.0,0,0,0
2018-08-03,Porur,0.0,0.0,0,0,0
2018-08-04,Porur,0.0,0.0,0,0,0
2018-08-05,Porur,0.0,0.0,0,0,0
2018-08-06,Porur,0.0,0.0,0,0,0
2018-08-07,Porur,0.0,0.0,0,0,0
2018-08-08,Porur,0.0,0.0,0,0,0
2018-08-09,Porur,0.0,0.0,0,0,0
2018-08-10,Porur,0.0,0.0,0,0,0
2018-08-11,Porur,0.0,0.0,0,0,0
2018-08-12,Porur,0.0,0.0,0,0,0
2018-08-13,Porur,0.0,0.0,0,0,0
2018-08-14,Porur,0.0,0.0,0,0,0
2018-08-15,Porur,0.0,0.0,0,0,0
2018-08-16,Porur,0.0,0.0,0,0,0
2018-08-17,Porur,0.0,0.0,0,0,0
2018-08-18,Porur,0.0,0.0,0,0,0
2018-08-19,Porur,0.0,0.0,0,0,0
2018-08-20,Porur,0.0,0.0,0,0,0
2018-08-21,Porur,0.0,0.0,0,0,0
2018-08-22,Porur,0.0,0.0,0,0,0
2018-08-23,Porur,0.0,0.0,0,0,0
2018-08-24,Porur,0.0,0.0,0,0,0
2018-08-25,Porur,0.0,0.0,0,0,0
2018-08-26,Porur,0.0,0.0,0,0,0
2018-08-27,Porur,0.0,0.0,0,0,0
2018-08-28,Porur,0.0,0.0,0,0,0
2018-08-29,Porur,0.0,0.0,0,0,0
2018-08-30,Porur,0.0,0.0,0,0,0
2018-08-31,Porur,0.0,0.0,0,0,0
2018-09-01,Porur,0.0,0.0,0,0,0
2018-09-02,Porur,0.0,0.0,0,0,0
2018-09-03,Porur,0.0,0.0,0,0,0
2018-09-04,Porur,0.0,0.0,0,0,0
2018-09-05,Porur,0.0,0.0,0,0,0
2018-09-06,Porur,0.0,0.0,0,0,0
2018-09-07,Porur,0.0,0.0,0,0,0
2018-09-08,Porur,0.0,0.0,0,0,0
2018-09-09,Porur,0.0,0.0,0,0,0
2018-09-10,Porur,0.0,0.0,0,0,0
2018-09-11,Porur,0.0,0.0,0,0,0
2018-09-12,Porur,0.0,0.0,0,0,0
2018-09-13,Porur,0.0,0.0,0,0,0
2018-09-14,Porur,0.0,0.0,0,0,0
2018-09-15,Porur,0.0,0.0,0,0,0
2018-09-16,Porur,0.0,0.0,0,0,0
2018-09-17,Porur,0.0,0.0,0,0,0
2018-09-18,Porur,0.0,0.0,0,0,0
2018-09-19,Porur,0.0,0.0,0,0,0
2018-09-20,Porur,0.0,0.0,0,0,0
2018-09-21,Porur,0.0,0.0,0,0,0
2018-09-22,Porur,0.0,0.0,0,0,0
2018-09-23,Porur,0.0,0.0,0,0,0
2018-09-24,Porur,0.0,0.0,0,0,0
2018-09-25,Porur,0.0,0.0,0,0,0
2018-09-26,Porur,0.0,0.0,0,0,0
2018-09-27,Porur,0.0,0.0,0,0,0
2018-09-28,Porur,0.0,0.0,0,0,0
2018-09-29,Porur,0.0,0.0,0,0,0
2018-09-30,Porur,0.0,0.0,0,0,0
2018-10-01,Porur,0.0,0.0,0,0,0
2018-10-02,Porur,0.0,0.0,0,0,0
2018-10-03,Porur,0.0,0.0,0,0,0
2018-10-04,Porur,0.0,0.0,0,0,0
2018-10-05,Porur,0.0,0.0,0,0,0
2018-10-06,Porur,0.0,0.0,0,0,0
2018-10-07,Porur,0.0,0.0,0,0,0
2018-10-08,Porur,0.0,0.0,0,0,0
2018-10-09,Porur,0.0,0.0,0,0,0
2018-10-10,Porur,0.0,0.0,0,0,0
2018-10-11,Porur,0.0,0.0,0,0,0
2018-10-12,Porur,0.0,0.0,0,0,0
2018-10-13,Porur,0.0,0.0,0,0,0
2018-10-14,Porur,0.0,0.0,0,0,0
2018-10-15,Porur,0.0,0.0,0,0,0
2018-10-16,Porur,0.0,0.0,0,0,0
2018-10-17,Porur,0.0,0.0,0,0,0
2018-10-18,Porur,0.0,0.0,0,0,0
2018-10-19,Porur,0.0,0.0,0,0,0
2018-10-20,Porur,0.0,0.0,0,0,0
2018-10-21,Porur,0.0,0.0,0,0,0
2018-10-22,Porur,0.0,0.0,0,0,0
2018-10-23,Porur,0.0,0.0,0,0,0
2018-10-24,Porur,0.0,0.0,0,0,0
2018-10-25,Porur,0.0,0.0,0,0,0
2018-10-26,Porur,0.0,0.0,0,0,0
2018-10-27,Porur,0.0,0.0,0,0,0
2018-10-28,Porur,0.0,0.0,0,0,0
2018-10-29,Porur,0.0,0.0,0,0,0
2018-10-30,Porur,0.0,0.0,0,0,0
2018-10-31,Porur,0.0,0.0,1,0,0
2018-11-01,Porur,0.0,0.0,0,0,0
2018-11-02,Porur,0.0,0.0,0,0,0
2018-11-03,Porur,0.0,0.0,0,0,0
2018-11-04,Porur,0.0,0.0,0,0,0
2018-11-05,Porur,0.0,0.0,0,0,0
2018-11-06,Porur,0.0,0.0,0,0,0
2018-11-07,Porur,0.0,0.0,0,0,0
2018-11-08,Porur,0.0,0.0,0,0,0
2018-11-09,Porur,0.0,0.0,0,0,0
2018-11-10,Porur,0.0,0.0,0,0,0
2018-11-11,Porur,0.0,0.0,0,0,0
2018-11-12,Porur,0.0,0.0,0,0,0
2018-11-13,Porur,1.0,1.0,0,1,0
2018-11-14,Porur,0.0,1.0,0,0,0
2018-11-15,Porur,0.0,1.0,0,0,0
2018-11-16,Porur,0.0,1.0,0,0,0
2018-11-17,Porur,0.0,1.0,0,0,0
2018-11-18,Porur,0.0,1.0,0,0,0
2018-11-19,Porur,0.0,1.0,0,0,0
2018-11-20,Porur,0.0,0.0,0,0,0
2018-11-21,Porur,0.0,0.0,0,0,0
2018-11-22,Porur,0.0,0.0,0,0,0
2018-11-23,Porur,0.0,0.0,0,0,0
2018-11-24,Porur,0.0,0.0,0,0,0
2018-11-25,Porur,0.0,0.0,0,0,0
2018-11-26,Porur,0.0,0.0,0,0,0
2018-11-27,Porur,0.0,0.0,0,0,0
2018-11-28,Porur,0.0,0.0,0,0,0
2018-11-29,Porur,0.0,0.0,0,0,0
2018-11-30,Porur,0.0,0.0,0,0,0
2018-12-01,Porur,0.0,0.0,0,0,0
2018-12-02,Porur,0.0,0.0,0,0,0
2018-12-03,Porur,0.0,0.0,0,0,0
2018-12-04,Porur,0.0,0.0,1,0,0
2018-12-05,Porur,0.0,0.0,0,0,0
2018-12-06,Porur,0.0,0.0,0,0,0
2018-12-07,Porur,0.0,0.0,0,0,0
2018-12-08,Porur,0.0,0.0,0,0,0
2018-12-09,Porur,0.0,0.0,0,0,0
2018-12-10,Porur,0.0,0.0,0,0,0
2018-12-11,Porur,0.0,0.0,0,0,0
2018-12-12,Porur,0.0,0.0,0,0,0
2018-12-13,Porur,0.0,0.0,0,0,0
2018-12-14,Porur,0.0,0.0,0,0,0
2018-12-15,Porur,0.0,0.0,0,0,0
2018-12-16,Porur,0.0,0.0,0,0,0
2018-12-17,Porur,0.0,0.0,0,0,0
2018-12-18,Porur,0.0,0.0,0,0,0
2018-12-19,Porur,0.0,0.0,0,0,0
2018-12-20,Porur,0.0,0.0,0,0,0
2018-12-21,Porur,0.0,0.0,0,0,0
2018-12-22,Porur,0.0,0.0,0,0,0
2018-12-23,Porur,0.0,0.0,0,0,0
2018-12-24,Porur,0.0,0.0,0,0,0
2018-12-25,Porur,0.0,0.0,0,0,0
2018-12-26,Porur,0.0,0.0,0,0,0
2018-12-27,Porur,0.0,0.0,1,0,0
2018-12-28,Porur,0.0,0.0,0,0,0
2018-12-29,Porur,0.0,0.0,0,0,0
2018-12-30,Porur,0.0,0.0,0,0,0
2018-12-31,Porur,0.0,0.0,0,0,0
2019-01-01,Porur,0.0,0.0,0,0,0
2019-01-02,Porur,0.0,0.0,0,0,0
2019-01-03,Porur,0.0,0.0,0,0,0
2019-01-04,Porur,0.0,0.0,0,0,0
2019-01-05,Porur,0.0,0.0,0,0,0
2019-01-06,Porur,0.0,0.0,0,0,0
2019-01-07,Porur,0.0,0.0,0,0,0
2019-01-08,Porur,0.0,0.0,0,0,0
2019-01-09,Porur,0.0,0.0,0,0,0
2019-01-10,Porur,0.0,0.0,1,0,0
2019-01-11,Porur,0.0,0.0,0,0,0
2019-01-12,Porur,0.0,0.0,0,0,0
2019-01-13,Porur,0.0,0.0,0,0,0
2019-01-14,Porur,0.0,0.0,0,0,0
2019-01-15,Porur,0.0,0.0,0,0,0
2019-01-16,Porur,0.0,0.0,0,0,0
2019-01-17,Porur,0.0,0.0,0,0,0
2019-01-18,Porur,0.0,0.0,0,0,0
2019-01-19,Porur,0.0,0.0,0,0,0
2019-01-20,Porur,0.0,0.0,0,0,0
2019-01-21,Porur,0.0,0.0,0,0,0
2019-01-22,Porur,0.0,0.0,0,0,0
2019-01-23,Porur,0.0,0.0,0,0,0
2019-01-24,Porur,0.0,0.0,0,0,0
2019-01-25,Porur,0.0,0.0,0,0,0
2019-01-26,Porur,0.0,0.0,0,0,0
2019-01-27,Porur,0.0,0.0,0,0,0
2019-01-28,Porur,0.0,0.0,0,0,0
2019-01-29,Porur,0.0,0.0,0,0,0
2019-01-30,Porur,0.0,0.0,0,0,0
2019-01-31,Porur,0.0,0.0,0,0,0
2019-02-01,Porur,0.0,0.0,0,0,0
2019-02-02,Porur,0.0,0.0,0,0,0
2019-02-03,Porur,0.0,0.0,0,0,0
2019-02-04,Porur,0.0,0.0,0,0,0
2019-02-05,Porur,0.0,0.0,0,0,0
2019-02-06,Porur,0.0,0.0,0,0,0
2019-02-07,Porur,0.0,0.0,0,0,0
2019-02-08,Porur,0.0,0.0,0,0,0
2019-02-09,Porur,0.0,0.0,0,0,0
2019-02-10,Porur,0.0,0.0,0,0,0
2019-02-11,Porur,0.0,0.0,0,0,0
2019-02-12,Porur,0.0,0.0,0,0,0
2019-02-13,Porur,0.0,0.0,0,0,0
2019-02-14,Porur,0.0,0.0,0,0,0
2019-02-15,Porur,0.0,0.0,0,0,0
2019-02-16,Porur,0.0,0.0,0,0,0
2019-02-17,Porur,0.0,0.0,0,0,0
2019-02-18,Porur,0.0,0.0,0,0,0
2019-02-19,Porur,0.0,0.0,0,0,0
2019-02-20,Porur,0.0,0.0,0,0,0
2019-02-21,Porur,0.0,0.0,0,0,0
2019-02-22,Porur,0.0,0.0,0,0,0
2019-02-23,Porur,0.0,0.0,0,0,0
2019-02-24,Porur,0.0,0.0,0,0,0
2019-02-25,Porur,0.0,0.0,0,0,0
2019-02-26,Porur,0.0,0.0,0,0,0
2019-02-27,Porur,0.0,0.0,0,0,0
2019-02-28,Porur,0.0,0.0,0,0,0
2019-03-01,Porur,0.0,0.0,0,0,0
2019-03-02,Porur,0.0,0.0,0,0,0
2019-03-03,Porur,0.0,0.0,0,0,0
2019-03-04,Porur,0.0,0.0,0,0,0
2019-03-05,Porur,0.0,0.0,0,0,0
2019-03-06,Porur,0.0,0.0,0,0,0
2019-03-07,Porur,0.0,0.0,0,0,0
2019-03-08,Porur,0.0,0.0,0,0,0
2019-03-09,Porur,0.0,0.0,0,0,0
2019-03-10,Porur,0.0,0.0,0,0,0
2019-03-11,Porur,0.0,0.0,0,0,0
2019-03-12,Porur,0.0,0.0,0,0,0
2019-03-13,Porur,0.0,0.0,0,0,0
2019-03-14,Porur,0.0,0.0,0,0,0
2019-03-15,Porur,0.0,0.0,0,0,0
2019-03-16,Porur,0.0,0.0,0,0,0
2019-03-17,Porur,0.0,0.0,0,0,0
2019-03-18,Porur,0.0,0.0,0,0,0
2019-03-19,Porur,0.0,0.0,0,0,0
2019-03-20,Porur,0.0,0.0,0,0,0
2019-03-21,Porur,0.0,0.0,0,0,0
2019-03-22,Porur,0.0,0.0,0,0,0
2019-03-23,Porur,0.0,0.0,0,0,0
2019-03-24,Porur,0.0,0.0,0,0,0
2019-03-25,Porur,0.0,0.0,0,0,0
2019-03-26,Porur,0.0,0.0,0,0,0
2019-03-27,Porur,0.0,0.0,0,0,0
2019-03-28,Porur,0.0,0.0,0,0,0
2019-03-29,Porur,0.0,0.0,0,0,0
2019-03-30,Porur,0.0,0.0,0,0,0
2019-03-31,Porur,0.0,0.0,0,0,0
2019-04-01,Porur,0.0,0.0,0,0,0
2019-04-02,Porur,0.0,0.0,0,0,0
2019-04-03,Porur,0.0,0.0,0,0,0
2019-04-04,Porur,0.0,0.0,0,0,0
2019-04-05,Porur,0.0,0.0,0,0,0
2019-04-06,Porur,0.0,0.0,0,0,0
2019-04-07,Porur,0.0,0.0,0,0,0
2019-04-08,Porur,0.0,0.0,0,0,0
2019-04-09,Porur,0.0,0.0,0,0,0
2019-04-10,Porur,0.0,0.0,0,0,0
2019-04-11,Porur,0.0,0.0,0,0,0
2019-04-12,Porur,0.0,0.0,0,0,0
2019-04-13,Porur,0.0,0.0,0,0,0
2019-04-14,Porur,0.0,0.0,0,0,0
2019-04-15,Porur,0.0,0.0,0,0,0
2019-04-16,Porur,0.0,0.0,0,0,0
2019-04-17,Porur,0.0,0.0,0,0,0
2019-04-18,Porur,0.0,0.0,0,0,0
2019-04-19,Porur,0.0,0.0,0,0,0
2019-04-20,Porur,0.0,0.0,0,0,0
2019-04-21,Porur,0.0,0.0,0,0,0
2019-04-22,Porur,0.0,0.0,0,0,0
2019-04-23,Porur,0.0,0.0,0,0,0
2019-04-24,Porur,0.0,0.0,0,0,0
2019-04-25,Porur,0.0,0.0,0,0,0
2019-04-26,Porur,0.0,0.0,0,0,0
2019-04-27,Porur,0.0,0.0,0,0,0
2019-04-28,Porur,0.0,0.0,0,0,0
2019-04-29,Porur,0.0,0.0,0,0,0
2019-04-30,Porur,0.0,0.0,0,0,0
2019-05-01,Porur,0.0,0.0,0,0,0
2019-05-02,Porur,0.0,0.0,0,0,0
2019-05-03,Porur,0.0,0.0,0,0,0
2019-05-04,Porur,0.0,0.0,0,0,0
2019-05-05,Porur,0.0,0.0,0,0,0
2019-05-06,Porur,0.0,0.0,0,0,0
2019-05-07,Porur,0.0,0.0,0,0,0
2019-05-08,Porur,0.0,0.0,0,0,0
2019-05-09,Porur,0.0,0.0,0,0,0
2019-05-10,Porur,0.0,0.0,0,0,0
2019-05-11,Porur,0.0,0.0,0,0,0
2019-05-12,Porur,0.0,0.0,0,0,0
2019-05-13,Porur,0.0,0.0,0,0,0
2019-05-14,Porur,0.0,0.0,1,0,0
2019-05-15,Porur,0.0,0.0,0,0,0
2019-05-16,Porur,0.0,0.0,1,0,0
2019-05-17,Porur,0.0,0.0,0,0,0
2019-05-18,Porur,0.0,0.0,0,0,0
2019-05-19,Porur,0.0,0.0,1,0,0
2019-05-20,Porur,0.0,0.0,0,0,0
2019-05-21,Porur,0.0,0.0,0,0,0
2019-05-22,Porur,0.0,0.0,0,0,0
2019-05-23,Porur,0.0,0.0,0,0,0
2019-05-24,Porur,0.0,0.0,0,0,0
2019-05-25,Porur,0.0,0.0,0,0,0
2019-05-26,Porur,0.0,0.0,0,0,0
2019-05-27,Porur,0.0,0.0,0,0,0
2019-05-28,Porur,0.0,0.0,0,0,0
2019-05-29,Porur,0.0,0.0,0,0,0
2019-05-30,Porur,0.0,0.0,0,0,0
2019-05-31,Porur,0.0,0.0,0,0,0
2019-06-01,Porur,0.0,0.0,0,0,0
2019-06-02,Porur,0.0,0.0,0,0,0
2019-06-03,Porur,0.0,0.0,0,0,0
2019-06-04,Porur,0.0,0.0,0,0,0
2019-06-05,Porur,0.0,0.0,0,0,0
2019-06-06,Porur,0.0,0.0,0,0,0
2019-06-07,Porur,0.0,0.0,0,0,0
2019-06-08,Porur,0.0,0.0,0,0,0
2019-06-09,Porur,0.0,0.0,0,0,0
2019-06-10,Porur,0.0,0.0,0,0,0
2019-06-11,Porur,0.0,0.0,0,0,0
2019-06-12,Porur,0.0,0.0,0,0,0
2019-06-13,Porur,0.0,0.0,0,0,0
2019-06-14,Porur,0.0,0.0,0,0,0
2019-06-15,Porur,0.0,0.0,0,0,0
2019-06-16,Porur,0.0,0.0,0,0,0
2019-06-17,Porur,0.0,0.0,1,0,0
2019-06-18,Porur,0.0,0.0,0,0,0
2019-06-19,Porur,0.0,0.0,1,0,0
2019-06-20,Porur,0.0,0.0,0,0,0
2019-06-21,Porur,0.0,0.0,0,0,0
2019-06-22,Porur,0.0,0.0,0,0,0
2019-06-23,Porur,0.0,0.0,0,0,0
2019-06-24,Porur,0.0,0.0,0,0,0
2019-06-25,Porur,0.0,0.0,0,0,0
2019-06-26,Porur,0.0,0.0,0,0,0
2019-06-27,Porur,0.0,0.0,0,0,0
2019-06-28,Porur,0.0,0.0,0,0,0
2019-06-29,Porur,0.0,0.0,0,0,0
2019-06-30,Porur,0.0,0.0,0,0,0
2019-07-01,Porur,0.0,0.0,0,0,0
2019-07-02,Porur,0.0,0.0,0,0,0
2019-07-03,Porur,0.0,0.0,0,0,0
2019-07-04,Porur,0.0,0.0,0,0,0
2019-07-05,Porur,0.0,0.0,0,0,0
2019-07-06,Porur,0.0,0.0,0,0,0
2019-07-07,Porur,0.0,0.0,0,0,0
2019-07-08,Porur,0.0,0.0,0,0,0
2019-07-09,Porur,0.0,0.0,0,0,0
2019-07-10,Porur,0.0,0.0,0,0,0
2019-07-11,Porur,0.0,0.0,0,0,0
2019-07-12,Porur,0.0,0.0,0,0,0
2019-07-13,Porur,0.0,0.0,0,0,0
2019-07-14,Porur,0.0,0.0,0,0,0
2019-07-15,Porur,0.0,0.0,0,0,0
2019-07-16,Porur,0.0,0.0,0,0,0
2019-07-17,Porur,0.0,0.0,0,0,0
2019-07-18,Porur,0.0,0.0,0,0,0
2019-07-19,Porur,0.0,0.0,0,0,0
2019-07-20,Porur,0.0,0.0,0,0,0
2019-07-21,Porur,0.0,0.0,0,0,0
2019-07-22,Porur,0.0,0.0,1,0,0
2019-07-23,Porur,0.0,0.0,0,0,0
2019-07-24,Porur,0.0,0.0,0,0,0
2019-07-25,Porur,0.0,0.0,0,0,0
2019-07-26,Porur,1.0,1.0,0,1,0
2019-07-27,Porur,0.0,1.0,0,0,0
2019-07-28,Porur,0.0,1.0,0,0,0
2019-07-29,Porur,0.0,1.0,0,0,0
2019-07-30,Porur,0.0,1.0,0,0,0
2019-07-31,Porur,0.0,1.0,0,0,0
2019-08-01,Porur,0.0,1.0,0,0,0
2019-08-02,Porur,0.0,0.0,0,0,0
2019-08-03,Porur,0.0,0.0,0,0,0
2019-08-04,Porur,0.0,0.0,0,0,0
2019-08-05,Porur,0.0,0.0,0,0,0
2019-08-06,Porur,0.0,0.0,0,0,0
2019-08-07,Porur,0.0,0.0,1,0,0
2019-08-08,Porur,0.0,0.0,0,0,0
2019-08-09,Porur,0.0,0.0,0,0,0
2019-08-10,Porur,0.0,0.0,0,0,0
2019-08-11,Porur,0.0,0.0,0,0,0
2019-08-12,Porur,0.0,0.0,1,0,0
2019-08-13,Porur,0.0,0.0,0,0,0
2019-08-14,Porur,0.0,0.0,0,0,0
2019-08-15,Porur,0.0,0.0,0,0,0
2019-08-16,Porur,0.0,0.0,0,0,0
2019-08-17,Porur,0.0,0.0,0,0,0
2019-08-18,Porur,0.0,0.0,0,0,0
2019-08-19,Porur,0.0,0.0,0,0,0
2019-08-20,Porur,0.0,0.0,0,0,0
2019-08-21,Porur,0.0,0.0,0,0,0
2019-08-22,Porur,0.0,0.0,0,0,0
2019-08-23,Porur,0.0,0.0,0,0,0
2019-08-24,Porur,0.0,0.0,0,0,0
2019-08-25,Porur,0.0,0.0,0,0,0
2019-08-26,Porur,0.0,0.0,0,0,0
2019-08-27,Porur,0.0,0.0,0,0,0
2019-08-28,Porur,0.0,0.0,0,0,0
2019-08-29,Porur,0.0,0.0,0,0,0
2019-08-30,Porur,0.0,0.0,0,0,0
2019-08-31,Porur,0.0,0.0,0,0,0
2019-09-01,Porur,0.0,0.0,0,0,0
2019-09-02,Porur,0.0,0.0,0,0,0
2019-09-03,Porur,0.0,0.0,0,0,0
2019-09-04,Porur,0.0,0.0,0,0,0
2019-09-05,Porur,0.0,0.0,0,0,0
2019-09-06,Porur,0.0,0.0,0,0,0
2019-09-07,Porur,0.0,0.0,0,0,0
2019-09-08,Porur,0.0,0.0,0,0,0
2019-09-09,Porur,0.0,0.0,0,0,0
2019-09-10,Porur,0.0,0.0,0,0,0
2019-09-11,Porur,0.0,0.0,0,0,0
2019-09-12,Porur,0.0,0.0,0,0,0
2019-09-13,Porur,0.0,0.0,0,0,0
2019-09-14,Porur,0.0,0.0,0,0,0
2019-09-15,Porur,0.0,0.0,0,0,0
2019-09-16,Porur,0.0,0.0,0,0,0
2019-09-17,Porur,0.0,0.0,0,0,0
2019-09-18,Porur,0.0,0.0,0,0,0
2019-09-19,Porur,0.0,0.0,0,0,0
2019-09-20,Porur,0.0,0.0,0,0,0
2019-09-21,Porur,0.0,0.0,1,0,0
2019-09-22,Porur,0.0,0.0,0,0,0
2019-09-23,Porur,0.0,0.0,0,0,0
2019-09-24,Porur,0.0,0.0,0,0,0
2019-09-25,Porur,0.0,0.0,0,0,0
2019-09-26,Porur,0.0,0.0,0,0,0
2019-09-27,Porur,0.0,0.0,0,0,0
2019-09-28,Porur,0.0,0.0,0,0,0
2019-09-29,Porur,0.0,0.0,0,0,0
2019-09-30,Porur,0.0,0.0,0,0,0
2019-10-01,Porur,0.0,0.0,0,0,0
2019-10-02,Porur,0.0,0.0,0,0,0
2019-10-03,Porur,0.0,0.0,0,0,0
2019-10-04,Porur,0.0,0.0,0,0,0
2019-10-05,Porur,0.0,0.0,0,0,0
2019-10-06,Porur,0.0,0.0,0,0,0
2019-10-07,Porur,0.0,0.0,0,0,0
2019-10-08,Porur,0.0,0.0,0,0,0
2019-10-09,Porur,0.0,0.0,0,0,0
2019-10-10,Porur,0.0,0.0,0,0,0
2019-10-11,Porur,0.0,0.0,0,0,0
2019-10-12,Porur,0.0,0.0,0,0,0
2019-10-13,Porur,0.0,0.0,0,0,0
2019-10-14,Porur,0.0,0.0,0,0,0
2019-10-15,Porur,0.0,0.0,0,0,0
2019-10-16,Porur,0.0,0.0,0,0,0
2019-10-17,Porur,0.0,0.0,0,0,0
2019-10-18,Porur,0.0,0.0,0,0,0
2019-10-19,Porur,0.0,0.0,0,0,0
2019-10-20,Porur,0.0,0.0,0,0,0
2019-10-21,Porur,0.0,0.0,0,0,0
2019-10-22,Porur,0.0,0.0,0,0,0
2019-10-23,Porur,0.0,0.0,0,0,0
2019-10-24,Porur,0.0,0.0,0,0,0
2019-10-25,Porur,0.0,0.0,0,0,0
2019-10-26,Porur,0.0,0.0,0,0,0
2019-10-27,Porur,0.0,0.0,0,0,0
2019-10-28,Porur,0.0,0.0,0,0,0
2019-10-29,Porur,0.0,0.0,0,0,0
2019-10-30,Porur,0.0,0.0,0,0,0
2019-10-31,Porur,0.0,0.0,0,0,0
2019-11-01,Porur,0.0,0.0,0,0,0
2019-11-02,Porur,1.0,1.0,0,1,0
2019-11-03,Porur,0.0,1.0,0,0,0
2019-11-04,Porur,0.0,1.0,0,0,0
2019-11-05,Porur,0.0,1.0,0,0,0
2019-11-06,Porur,0.0,1.0,0,0,0
2019-11-07,Porur,0.0,1.0,0,0,0
2019-11-08,Porur,0.0,1.0,0,0,0
2019-11-09,Porur,0.0,0.0,0,0,0
2019-11-10,Porur,0.0,0.0,0,0,0
2019-11-11,Porur,0.0,0.0,0,0,0
2019-11-12,Porur,0.0,0.0,0,0,0
2019-11-13,Porur,0.0,0.0,1,0,0
2019-11-14,Porur,0.0,0.0,0,0,0
2019-11-15,Porur,0.0,0.0,0,0,0
2019-11-16,Porur,0.0,0.0,0,0,0
2019-11-17,Porur,0.0,0.0,1,0,0
2019-11-18,Porur,0.0,0.0,0,0,0
2019-11-19,Porur,0.0,0.0,0,0,0
2019-11-20,Porur,0.0,0.0,0,0,0
2019-11-21,Porur,0.0,0.0,0,0,0
2019-11-22,Porur,0.0,0.0,0,0,0
2019-11-23,Porur,0.0,0.0,0,0,0
2019-11-24,Porur,0.0,0.0,0,0,0
2019-11-25,Porur,0.0,0.0,0,0,0
2019-11-26,Porur,0.0,0.0,0,0,0
2019-11-27,Porur,1.0,1.0,0,1,0
2019-11-28,Porur,0.0,1.0,0,0,0
2019-11-29,Porur,0.0,1.0,0,0,0
2019-11-30,Porur,0.0,1.0,0,0,0
2019-12-01,Porur,0.0,1.0,0,0,0
2019-12-02,Porur,0.0,1.0,0,0,0
2019-12-03,Porur,0.0,1.0,0,0,0
2019-12-04,Porur,0.0,0.0,0,0,0
2019-12-05,Porur,0.0,0.0,0,0,0
2019-12-06,Porur,0.0,0.0,0,0,0
2019-12-07,Porur,0.0,0.0,0,0,0
2019-12-08,Porur,0.0,0.0,0,0,0
2019-12-09,Porur,1.0,1.0,0,1,0
2019-12-10,Porur,0.0,1.0,0,0,0
2019-12-11,Porur,0.0,1.0,0,0,0
2019-12-12,Porur,1.0,2.0,0,1,0
2019-12-13,Porur,0.0,2.0,0,0,0
2019-12-14,Porur,0.0,2.0,0,0,0
2019-12-15,Porur,0.0,2.0,0,0,0
2019-12-16,Porur,0.0,1.0,0,0,0
2019-12-17,Porur,0.0,1.0,0,0,0
2019-12-18,Porur,0.0,1.0,0,0,0
2019-12-19,Porur,0.0,0.0,0,0,0
2019-12-20,Porur,0.0,0.0,0,0,0
2019-12-21,Porur,0.0,0.0,0,0,0
2019-12-22,Porur,0.0,0.0,0,0,0
2019-12-23,Porur,0.0,0.0,0,0,0
2019-12-24,Porur,0.0,0.0,0,0,0
2019-12-25,Porur,0.0,0.0,0,0,0
2019-12-26,Porur,0.0,0.0,0,0,0
2019-12-27,Porur,0.0,0.0,0,0,0
2019-12-28,Porur,0.0,0.0,0,0,0
